"COUNTRY","Country","SEO","Socio economic objective","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",20.184,"D","Difference in methodology"
"AUS","Australia","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",21.173,"D","Difference in methodology"
"AUS","Australia","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",19.236,"D","Difference in methodology"
"AUS","Australia","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",21.125,"D; P","Difference in methodology; Provisional value"
"AUS","Australia","NABS03","Exploration and exploitation of space","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",34.819,"D; E; P","Difference in methodology; Estimated value; Provisional value"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",77.16,"D","Difference in methodology"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",85.752,"D","Difference in methodology"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",97.192,"D","Difference in methodology"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",94.549,"D","Difference in methodology"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",93.691,"D","Difference in methodology"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",85.117,"D","Difference in methodology"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",73.487,"D","Difference in methodology"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",89.657,"D; P","Difference in methodology; Provisional value"
"AUS","Australia","NABS04","Transport, telecommunication and other infrastructures","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",98.762,"D; E; P","Difference in methodology; Estimated value; Provisional value"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",203.923,"D","Difference in methodology"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",197.396,"D","Difference in methodology"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",357.316,"D","Difference in methodology"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",343.678,"D","Difference in methodology"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",220.392,"D","Difference in methodology"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",263.345,"D","Difference in methodology"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",284.907,"D","Difference in methodology"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",230.106,"D; P","Difference in methodology; Provisional value"
"AUS","Australia","NABS05","Energy","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",209.373,"D; E; P","Difference in methodology; Estimated value; Provisional value"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",701.476,"D","Difference in methodology"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",618.928,"D","Difference in methodology"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",471.304,"D","Difference in methodology"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",411.368,"D","Difference in methodology"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",394.026,"D","Difference in methodology"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",366.921,"D","Difference in methodology"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",368.647,"D","Difference in methodology"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",326.192,"D; P","Difference in methodology; Provisional value"
"AUS","Australia","NABS06","Industrial production and technology","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",321.165,"D; E; P","Difference in methodology; Estimated value; Provisional value"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",875.283,"D","Difference in methodology"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",761.154,"D","Difference in methodology"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",814.559,"D","Difference in methodology"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",823.284,"D","Difference in methodology"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",721.745,"D","Difference in methodology"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",737.231,"D","Difference in methodology"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",807.656,"D","Difference in methodology"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",848.92,"D; P","Difference in methodology; Provisional value"
"AUS","Australia","NABS07","Health","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",939.043,"D; E; P","Difference in methodology; Estimated value; Provisional value"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",342.885,"D","Difference in methodology"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",335.021,"D","Difference in methodology"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",366.049,"D","Difference in methodology"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",401.92,"D","Difference in methodology"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",414.83,"D","Difference in methodology"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",401.038,"D","Difference in methodology"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",423.2,"D","Difference in methodology"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",430.245,"D; P","Difference in methodology; Provisional value"
"AUS","Australia","NABS08","Agriculture","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",417.44,"D; E; P","Difference in methodology; Estimated value; Provisional value"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",11.618,"D","Difference in methodology"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2012","2012","USD","US Dollar","6","Millions","2015","2015",12.8,"D","Difference in methodology"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2013","2013","USD","US Dollar","6","Millions","2015","2015",12.855,"D","Difference in methodology"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2014","2014","USD","US Dollar","6","Millions","2015","2015",10.517,"D","Difference in methodology"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2015","2015","USD","US Dollar","6","Millions","2015","2015",10.673,"D","Difference in methodology"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2016","2016","USD","US Dollar","6","Millions","2015","2015",9.457,"D","Difference in methodology"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2017","2017","USD","US Dollar","6","Millions","2015","2015",13.65,"D","Difference in methodology"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2018","2018","USD","US Dollar","6","Millions","2015","2015",15.572,"D; P","Difference in methodology; Provisional value"
"AUS","Australia","NABS09","Education","DF6","2015 Dollars - Constant prices and PPPs","2019","2019","USD","US Dollar","6","Millions","2015","2015",15.889,"D; E; P","Difference in methodology; Estimated value; Provisional value"
"AUS","Australia","NABS10","Culture, recreation, religion and mass media","DF6","2015 Dollars - Constant prices and PPPs","2011","2011","USD","US Dollar","6","Millions","2015","2015",34.18,"D","Difference in methodology"
